participantId,trialId,answer,startTime,endTime,duration,taskOrder,true_value,chart_type,accuracy
mTksofBDg3aSu2NJTsVI,barChart19,43,"Mon, 11 Mar 2024 19:16:14 GMT","Mon, 11 Mar 2024 19:16:26 GMT",12060,37,45,barChart,1.0875
mTksofBDg3aSu2NJTsVI,bubbleChart1,20,"Mon, 11 Mar 2024 19:11:53 GMT","Mon, 11 Mar 2024 19:12:05 GMT",11636,16,56,bubbleChart,5.1749
mTksofBDg3aSu2NJTsVI,bubbleChart2,30,"Mon, 11 Mar 2024 19:12:05 GMT","Mon, 11 Mar 2024 19:12:29 GMT",24287,17,71,bubbleChart,5.3619
mTksofBDg3aSu2NJTsVI,bubbleChart3,20,"Mon, 11 Mar 2024 19:12:34 GMT","Mon, 11 Mar 2024 19:12:45 GMT",11093,19,43,bubbleChart,4.5314
mTksofBDg3aSu2NJTsVI,bubbleChart11,70,"Mon, 11 Mar 2024 19:12:57 GMT","Mon, 11 Mar 2024 19:13:18 GMT",21522,21,78,bubbleChart,3.0224
mTksofBDg3aSu2NJTsVI,bubbleChart12,60,"Mon, 11 Mar 2024 19:12:45 GMT","Mon, 11 Mar 2024 19:12:57 GMT",11858,20,71,bubbleChart,3.4757
mTksofBDg3aSu2NJTsVI,bubbleChart13,20,"Mon, 11 Mar 2024 19:11:14 GMT","Mon, 11 Mar 2024 19:11:30 GMT",15689,13,47,bubbleChart,4.7616
mTksofBDg3aSu2NJTsVI,bubbleChart14,40,"Mon, 11 Mar 2024 19:11:30 GMT","Mon, 11 Mar 2024 19:11:42 GMT",11753,14,64,bubbleChart,4.5925
mTksofBDg3aSu2NJTsVI,bubbleChart15,60,"Mon, 11 Mar 2024 19:10:05 GMT","Mon, 11 Mar 2024 19:11:14 GMT",69650,12,56,bubbleChart,2.0444
mTksofBDg3aSu2NJTsVI,bubbleChart18,10,"Mon, 11 Mar 2024 19:12:29 GMT","Mon, 11 Mar 2024 19:12:34 GMT",4588,18,33,bubbleChart,4.5314
mTksofBDg3aSu2NJTsVI,bubbleChart20,50,"Mon, 11 Mar 2024 19:11:42 GMT","Mon, 11 Mar 2024 19:11:53 GMT",11189,15,73,bubbleChart,4.5314
mTksofBDg3aSu2NJTsVI,stackedbarChart1,45,"Mon, 11 Mar 2024 19:07:29 GMT","Mon, 11 Mar 2024 19:08:16 GMT",46399,8,56,stackedbarChart,3.4757
mTksofBDg3aSu2NJTsVI,stackedbarChart2,70,"Mon, 11 Mar 2024 19:09:20 GMT","Mon, 11 Mar 2024 19:09:34 GMT",13917,10,71,stackedbarChart,0.1699
mTksofBDg3aSu2NJTsVI,stackedbarChart4,25,"Mon, 11 Mar 2024 19:04:50 GMT","Mon, 11 Mar 2024 19:05:26 GMT",35922,2,28,stackedbarChart,1.6439
mTksofBDg3aSu2NJTsVI,stackedbarChart5,80,"Mon, 11 Mar 2024 19:05:52 GMT","Mon, 11 Mar 2024 19:06:09 GMT",17351,4,80,stackedbarChart,-3.0000
mTksofBDg3aSu2NJTsVI,stackedbarChart8,55,"Mon, 11 Mar 2024 19:06:49 GMT","Mon, 11 Mar 2024 19:07:29 GMT",40461,7,60,stackedbarChart,2.3576
mTksofBDg3aSu2NJTsVI,stackedbarChart9,30,"Mon, 11 Mar 2024 19:09:34 GMT","Mon, 11 Mar 2024 19:10:05 GMT",30384,11,40,stackedbarChart,3.3399
mTksofBDg3aSu2NJTsVI,stackedbarChart10,60,"Mon, 11 Mar 2024 19:08:16 GMT","Mon, 11 Mar 2024 19:09:20 GMT",64429,9,67,stackedbarChart,2.8329
mTksofBDg3aSu2NJTsVI,stackedbarChart12,85,"Mon, 11 Mar 2024 19:06:09 GMT","Mon, 11 Mar 2024 19:06:33 GMT",23659,5,71,stackedbarChart,3.8202
mTksofBDg3aSu2NJTsVI,stackedbarChart18,33,"Mon, 11 Mar 2024 19:05:26 GMT","Mon, 11 Mar 2024 19:05:52 GMT",25492,3,33,stackedbarChart,-3.0000
mTksofBDg3aSu2NJTsVI,stackedbarChart19,40,"Mon, 11 Mar 2024 19:06:33 GMT","Mon, 11 Mar 2024 19:06:49 GMT",15890,6,45,stackedbarChart,2.3576
mTksofBDg3aSu2NJTsVI,packCircle1,65,"Mon, 11 Mar 2024 19:13:57 GMT","Mon, 11 Mar 2024 19:14:09 GMT",12829,25,56,packCircle,3.1898
mTksofBDg3aSu2NJTsVI,packCircle2,55,"Mon, 11 Mar 2024 19:14:09 GMT","Mon, 11 Mar 2024 19:14:26 GMT",16378,26,71,packCircle,4.0112
mTksofBDg3aSu2NJTsVI,packCircle3,35,"Mon, 11 Mar 2024 19:14:57 GMT","Mon, 11 Mar 2024 19:15:06 GMT",8899,31,43,packCircle,3.0224
mTksofBDg3aSu2NJTsVI,packCircle8,60,"Mon, 11 Mar 2024 19:13:18 GMT","Mon, 11 Mar 2024 19:13:29 GMT",10657,22,60,packCircle,-3.0000
mTksofBDg3aSu2NJTsVI,packCircle10,60,"Mon, 11 Mar 2024 19:13:29 GMT","Mon, 11 Mar 2024 19:13:48 GMT",18841,23,67,packCircle,2.8329
mTksofBDg3aSu2NJTsVI,packCircle11,75,"Mon, 11 Mar 2024 19:14:36 GMT","Mon, 11 Mar 2024 19:14:44 GMT",8215,28,78,packCircle,1.6439
mTksofBDg3aSu2NJTsVI,packCircle12,70,"Mon, 11 Mar 2024 19:14:26 GMT","Mon, 11 Mar 2024 19:14:36 GMT",9721,27,71,packCircle,0.1699
mTksofBDg3aSu2NJTsVI,packCircle13,40,"Mon, 11 Mar 2024 19:14:50 GMT","Mon, 11 Mar 2024 19:14:57 GMT",7275,30,47,packCircle,2.8329
mTksofBDg3aSu2NJTsVI,packCircle17,70,"Mon, 11 Mar 2024 19:14:44 GMT","Mon, 11 Mar 2024 19:14:50 GMT",5924,29,82,packCircle,3.5999
mTksofBDg3aSu2NJTsVI,packCircle20,70,"Mon, 11 Mar 2024 19:13:48 GMT","Mon, 11 Mar 2024 19:13:56 GMT",8697,24,73,packCircle,1.6439
6qL4bI0vtlsMVKxqfZcf,barChart2,70,"Tue, 12 Mar 2024 02:12:46 GMT","Tue, 12 Mar 2024 02:12:58 GMT",11259,31,71,barChart,0.1699
6qL4bI0vtlsMVKxqfZcf,barChart3,35,"Tue, 12 Mar 2024 02:11:27 GMT","Tue, 12 Mar 2024 02:11:50 GMT",23604,26,43,barChart,3.0224
6qL4bI0vtlsMVKxqfZcf,barChart4,30,"Tue, 12 Mar 2024 02:10:21 GMT","Tue, 12 Mar 2024 02:10:43 GMT",22158,22,28,barChart,1.0875
6qL4bI0vtlsMVKxqfZcf,barChart5,80,"Tue, 12 Mar 2024 02:11:50 GMT","Tue, 12 Mar 2024 02:12:02 GMT",11701,27,80,barChart,-3.0000
6qL4bI0vtlsMVKxqfZcf,barChart8,60,"Tue, 12 Mar 2024 02:12:02 GMT","Tue, 12 Mar 2024 02:12:10 GMT",8050,28,60,barChart,-3.0000
6qL4bI0vtlsMVKxqfZcf,barChart12,70,"Tue, 12 Mar 2024 02:12:10 GMT","Tue, 12 Mar 2024 02:12:28 GMT",17849,29,71,barChart,0.1699
6qL4bI0vtlsMVKxqfZcf,barChart14,65,"Tue, 12 Mar 2024 02:10:43 GMT","Tue, 12 Mar 2024 02:11:08 GMT",24960,23,64,barChart,0.1699
6qL4bI0vtlsMVKxqfZcf,barChart17,80,"Tue, 12 Mar 2024 02:11:19 GMT","Tue, 12 Mar 2024 02:11:27 GMT",7321,25,82,barChart,1.0875
6qL4bI0vtlsMVKxqfZcf,barChart19,40,"Tue, 12 Mar 2024 02:11:08 GMT","Tue, 12 Mar 2024 02:11:19 GMT",11370,24,45,barChart,2.3576
6qL4bI0vtlsMVKxqfZcf,barChart20,75,"Tue, 12 Mar 2024 02:12:28 GMT","Tue, 12 Mar 2024 02:12:46 GMT",18274,30,73,barChart,1.0875
6qL4bI0vtlsMVKxqfZcf,bubbleChart1,50,"Tue, 12 Mar 2024 02:08:43 GMT","Tue, 12 Mar 2024 02:08:54 GMT",11301,14,56,bubbleChart,2.6147
6qL4bI0vtlsMVKxqfZcf,bubbleChart2,70,"Tue, 12 Mar 2024 02:09:11 GMT","Tue, 12 Mar 2024 02:09:23 GMT",12184,17,71,bubbleChart,0.1699
6qL4bI0vtlsMVKxqfZcf,bubbleChart3,30,"Tue, 12 Mar 2024 02:08:54 GMT","Tue, 12 Mar 2024 02:09:02 GMT",8211,15,43,bubbleChart,3.7142
6qL4bI0vtlsMVKxqfZcf,bubbleChart8,40,"Tue, 12 Mar 2024 02:10:03 GMT","Tue, 12 Mar 2024 02:10:21 GMT",18069,21,60,bubbleChart,4.3309
6qL4bI0vtlsMVKxqfZcf,bubbleChart9,20,"Tue, 12 Mar 2024 02:09:02 GMT","Tue, 12 Mar 2024 02:09:11 GMT",8810,16,40,bubbleChart,4.3309
6qL4bI0vtlsMVKxqfZcf,bubbleChart11,70,"Tue, 12 Mar 2024 02:09:53 GMT","Tue, 12 Mar 2024 02:10:03 GMT",10210,20,78,bubbleChart,3.0224
6qL4bI0vtlsMVKxqfZcf,bubbleChart12,70,"Tue, 12 Mar 2024 02:08:15 GMT","Tue, 12 Mar 2024 02:08:37 GMT",21263,12,71,bubbleChart,0.1699
6qL4bI0vtlsMVKxqfZcf,bubbleChart14,50,"Tue, 12 Mar 2024 02:09:23 GMT","Tue, 12 Mar 2024 02:09:41 GMT",17423,18,64,bubbleChart,3.8202
6qL4bI0vtlsMVKxqfZcf,bubbleChart16,50,"Tue, 12 Mar 2024 02:08:37 GMT","Tue, 12 Mar 2024 02:08:43 GMT",6321,13,60,bubbleChart,3.3399
6qL4bI0vtlsMVKxqfZcf,bubbleChart20,65,"Tue, 12 Mar 2024 02:09:41 GMT","Tue, 12 Mar 2024 02:09:53 GMT",11585,19,73,bubbleChart,3.0224
6qL4bI0vtlsMVKxqfZcf,stackedbarChart4,25,"Tue, 12 Mar 2024 02:13:57 GMT","Tue, 12 Mar 2024 02:14:07 GMT",10149,37,28,stackedbarChart,1.6439
6qL4bI0vtlsMVKxqfZcf,stackedbarChart5,90,"Tue, 12 Mar 2024 02:13:16 GMT","Tue, 12 Mar 2024 02:13:33 GMT",17342,34,80,stackedbarChart,3.3399
6qL4bI0vtlsMVKxqfZcf,stackedbarChart6,80,"Tue, 12 Mar 2024 02:13:06 GMT","Tue, 12 Mar 2024 02:13:16 GMT",9179,33,75,stackedbarChart,2.3576
6qL4bI0vtlsMVKxqfZcf,stackedbarChart7,40,"Tue, 12 Mar 2024 02:13:33 GMT","Tue, 12 Mar 2024 02:13:42 GMT",8774,35,50,stackedbarChart,3.3399
6qL4bI0vtlsMVKxqfZcf,stackedbarChart9,40,"Tue, 12 Mar 2024 02:14:53 GMT","Tue, 12 Mar 2024 02:15:03 GMT",10174,41,40,stackedbarChart,-3.0000
6qL4bI0vtlsMVKxqfZcf,stackedbarChart10,50,"Tue, 12 Mar 2024 02:13:42 GMT","Tue, 12 Mar 2024 02:13:57 GMT",14846,36,67,stackedbarChart,4.0980
6qL4bI0vtlsMVKxqfZcf,stackedbarChart14,75,"Tue, 12 Mar 2024 02:14:07 GMT","Tue, 12 Mar 2024 02:14:17 GMT",10187,38,64,stackedbarChart,3.4757
6qL4bI0vtlsMVKxqfZcf,stackedbarChart15,50,"Tue, 12 Mar 2024 02:12:58 GMT","Tue, 12 Mar 2024 02:13:06 GMT",8851,32,56,stackedbarChart,2.6147
6qL4bI0vtlsMVKxqfZcf,stackedbarChart18,30,"Tue, 12 Mar 2024 02:14:17 GMT","Tue, 12 Mar 2024 02:14:26 GMT",9092,39,33,stackedbarChart,1.6439
6qL4bI0vtlsMVKxqfZcf,stackedbarChart20,70,"Tue, 12 Mar 2024 02:14:26 GMT","Tue, 12 Mar 2024 02:14:53 GMT",26794,40,73,stackedbarChart,1.6439
6qL4bI0vtlsMVKxqfZcf,packCircle3,50,"Tue, 12 Mar 2024 02:08:08 GMT","Tue, 12 Mar 2024 02:08:15 GMT",7255,11,43,packCircle,2.8329
6qL4bI0vtlsMVKxqfZcf,packCircle4,30,"Tue, 12 Mar 2024 02:07:16 GMT","Tue, 12 Mar 2024 02:07:40 GMT",24150,7,28,packCircle,1.0875
6qL4bI0vtlsMVKxqfZcf,packCircle5,75,"Tue, 12 Mar 2024 02:07:59 GMT","Tue, 12 Mar 2024 02:08:08 GMT",8959,10,80,packCircle,2.3576
6qL4bI0vtlsMVKxqfZcf,packCircle8,80,"Tue, 12 Mar 2024 02:05:52 GMT","Tue, 12 Mar 2024 02:06:18 GMT",25787,2,60,packCircle,4.3309
6qL4bI0vtlsMVKxqfZcf,packCircle11,80,"Tue, 12 Mar 2024 02:06:39 GMT","Tue, 12 Mar 2024 02:06:56 GMT",16884,4,78,packCircle,1.0875
6qL4bI0vtlsMVKxqfZcf,packCircle13,40,"Tue, 12 Mar 2024 02:07:40 GMT","Tue, 12 Mar 2024 02:07:52 GMT",11519,8,47,packCircle,2.8329
6qL4bI0vtlsMVKxqfZcf,packCircle14,75,"Tue, 12 Mar 2024 02:07:07 GMT","Tue, 12 Mar 2024 02:07:16 GMT",9078,6,64,packCircle,3.4757
6qL4bI0vtlsMVKxqfZcf,packCircle15,50,"Tue, 12 Mar 2024 02:06:18 GMT","Tue, 12 Mar 2024 02:06:39 GMT",20495,3,56,packCircle,2.6147
6qL4bI0vtlsMVKxqfZcf,packCircle17,90,"Tue, 12 Mar 2024 02:06:56 GMT","Tue, 12 Mar 2024 02:07:07 GMT",11355,5,82,packCircle,3.0224
6qL4bI0vtlsMVKxqfZcf,packCircle18,25,"Tue, 12 Mar 2024 02:07:52 GMT","Tue, 12 Mar 2024 02:07:59 GMT",7155,9,33,packCircle,3.0224
CLd6aGu3nBTdWBXkwhUo,barChart1,55,"Mon, 11 Mar 2024 19:25:32 GMT","Mon, 11 Mar 2024 19:25:47 GMT",15055,32,56,barChart,0.1699
CLd6aGu3nBTdWBXkwhUo,barChart2,66,"Mon, 11 Mar 2024 19:27:21 GMT","Mon, 11 Mar 2024 19:28:09 GMT",47215,36,71,barChart,2.3576
CLd6aGu3nBTdWBXkwhUo,barChart3,45,"Mon, 11 Mar 2024 19:28:43 GMT","Mon, 11 Mar 2024 19:28:57 GMT",13405,39,43,barChart,1.0875
CLd6aGu3nBTdWBXkwhUo,barChart7,45,"Mon, 11 Mar 2024 19:25:47 GMT","Mon, 11 Mar 2024 19:26:23 GMT",35695,33,50,barChart,2.3576
CLd6aGu3nBTdWBXkwhUo,barChart11,80,"Mon, 11 Mar 2024 19:28:57 GMT","Mon, 11 Mar 2024 19:29:13 GMT",15799,40,78,barChart,1.0875
CLd6aGu3nBTdWBXkwhUo,barChart12,75,"Mon, 11 Mar 2024 19:27:03 GMT","Mon, 11 Mar 2024 19:27:21 GMT",17928,35,71,barChart,2.0444
CLd6aGu3nBTdWBXkwhUo,barChart13,45,"Mon, 11 Mar 2024 19:29:13 GMT","Mon, 11 Mar 2024 19:29:27 GMT",13963,41,47,barChart,1.0875
CLd6aGu3nBTdWBXkwhUo,barChart16,60,"Mon, 11 Mar 2024 19:26:23 GMT","Mon, 11 Mar 2024 19:27:03 GMT",40829,34,60,barChart,-3.0000
CLd6aGu3nBTdWBXkwhUo,barChart18,33,"Mon, 11 Mar 2024 19:28:09 GMT","Mon, 11 Mar 2024 19:28:16 GMT",7210,37,33,barChart,-3.0000
CLd6aGu3nBTdWBXkwhUo,barChart20,75,"Mon, 11 Mar 2024 19:28:16 GMT","Mon, 11 Mar 2024 19:28:43 GMT",27620,38,73,barChart,1.0875
CLd6aGu3nBTdWBXkwhUo,bubbleChart1,50,"Mon, 11 Mar 2024 19:23:56 GMT","Mon, 11 Mar 2024 19:24:04 GMT",7664,25,56,bubbleChart,2.6147
CLd6aGu3nBTdWBXkwhUo,bubbleChart5,85,"Mon, 11 Mar 2024 19:25:24 GMT","Mon, 11 Mar 2024 19:25:32 GMT",8123,31,80,bubbleChart,2.3576
CLd6aGu3nBTdWBXkwhUo,bubbleChart6,80,"Mon, 11 Mar 2024 19:22:50 GMT","Mon, 11 Mar 2024 19:23:05 GMT",14823,22,75,bubbleChart,2.3576
CLd6aGu3nBTdWBXkwhUo,bubbleChart7,20,"Mon, 11 Mar 2024 19:25:13 GMT","Mon, 11 Mar 2024 19:25:24 GMT",11008,30,50,bubbleChart,4.9129
CLd6aGu3nBTdWBXkwhUo,bubbleChart8,50,"Mon, 11 Mar 2024 19:24:04 GMT","Mon, 11 Mar 2024 19:24:11 GMT",7075,26,60,bubbleChart,3.3399
CLd6aGu3nBTdWBXkwhUo,bubbleChart10,70,"Mon, 11 Mar 2024 19:24:11 GMT","Mon, 11 Mar 2024 19:24:33 GMT",21598,27,67,bubbleChart,1.6439
CLd6aGu3nBTdWBXkwhUo,bubbleChart11,75,"Mon, 11 Mar 2024 19:23:05 GMT","Mon, 11 Mar 2024 19:23:41 GMT",35248,23,78,bubbleChart,1.6439
CLd6aGu3nBTdWBXkwhUo,bubbleChart14,60,"Mon, 11 Mar 2024 19:24:39 GMT","Mon, 11 Mar 2024 19:25:13 GMT",33843,29,64,bubbleChart,2.0444
CLd6aGu3nBTdWBXkwhUo,bubbleChart16,50,"Mon, 11 Mar 2024 19:23:41 GMT","Mon, 11 Mar 2024 19:23:56 GMT",15734,24,60,bubbleChart,3.3399
CLd6aGu3nBTdWBXkwhUo,bubbleChart17,90,"Mon, 11 Mar 2024 19:24:33 GMT","Mon, 11 Mar 2024 19:24:39 GMT",5887,28,82,bubbleChart,3.0224
CLd6aGu3nBTdWBXkwhUo,stackedbarChart4,20,"Mon, 11 Mar 2024 19:19:54 GMT","Mon, 11 Mar 2024 19:20:08 GMT",13633,10,28,stackedbarChart,3.0224
CLd6aGu3nBTdWBXkwhUo,stackedbarChart5,90,"Mon, 11 Mar 2024 19:19:28 GMT","Mon, 11 Mar 2024 19:19:41 GMT",12480,8,80,stackedbarChart,3.3399
CLd6aGu3nBTdWBXkwhUo,stackedbarChart6,80,"Mon, 11 Mar 2024 19:18:21 GMT","Mon, 11 Mar 2024 19:18:44 GMT",22586,4,75,stackedbarChart,2.3576
CLd6aGu3nBTdWBXkwhUo,stackedbarChart7,40,"Mon, 11 Mar 2024 19:19:00 GMT","Mon, 11 Mar 2024 19:19:11 GMT",10675,6,50,stackedbarChart,3.3399
CLd6aGu3nBTdWBXkwhUo,stackedbarChart11,80,"Mon, 11 Mar 2024 19:17:11 GMT","Mon, 11 Mar 2024 19:18:13 GMT",62397,2,78,stackedbarChart,1.0875
CLd6aGu3nBTdWBXkwhUo,stackedbarChart12,80,"Mon, 11 Mar 2024 19:19:11 GMT","Mon, 11 Mar 2024 19:19:28 GMT",17624,7,71,stackedbarChart,3.1898
CLd6aGu3nBTdWBXkwhUo,stackedbarChart14,50,"Mon, 11 Mar 2024 19:18:13 GMT","Mon, 11 Mar 2024 19:18:21 GMT",8006,3,64,stackedbarChart,3.8202
CLd6aGu3nBTdWBXkwhUo,stackedbarChart16,65,"Mon, 11 Mar 2024 19:19:41 GMT","Mon, 11 Mar 2024 19:19:54 GMT",13378,9,60,stackedbarChart,2.3576
CLd6aGu3nBTdWBXkwhUo,stackedbarChart19,25,"Mon, 11 Mar 2024 19:18:44 GMT","Mon, 11 Mar 2024 19:19:00 GMT",16140,5,45,stackedbarChart,4.3309
CLd6aGu3nBTdWBXkwhUo,stackedbarChart20,66,"Mon, 11 Mar 2024 19:20:08 GMT","Mon, 11 Mar 2024 19:20:22 GMT",14290,11,73,stackedbarChart,2.8329
CLd6aGu3nBTdWBXkwhUo,packCircle1,60,"Mon, 11 Mar 2024 19:21:07 GMT","Mon, 11 Mar 2024 19:21:14 GMT",7303,14,56,packCircle,2.0444
CLd6aGu3nBTdWBXkwhUo,packCircle2,70,"Mon, 11 Mar 2024 19:21:14 GMT","Mon, 11 Mar 2024 19:21:24 GMT",10437,15,71,packCircle,0.1699
CLd6aGu3nBTdWBXkwhUo,packCircle3,50,"Mon, 11 Mar 2024 19:21:40 GMT","Mon, 11 Mar 2024 19:21:48 GMT",8490,17,43,packCircle,2.8329
CLd6aGu3nBTdWBXkwhUo,packCircle4,30,"Mon, 11 Mar 2024 19:22:19 GMT","Mon, 11 Mar 2024 19:22:32 GMT",13030,20,28,packCircle,1.0875
CLd6aGu3nBTdWBXkwhUo,packCircle8,70,"Mon, 11 Mar 2024 19:20:52 GMT","Mon, 11 Mar 2024 19:21:07 GMT",15100,13,60,packCircle,3.3399
CLd6aGu3nBTdWBXkwhUo,packCircle11,80,"Mon, 11 Mar 2024 19:22:32 GMT","Mon, 11 Mar 2024 19:22:50 GMT",17992,21,78,packCircle,1.0875
CLd6aGu3nBTdWBXkwhUo,packCircle12,80,"Mon, 11 Mar 2024 19:20:22 GMT","Mon, 11 Mar 2024 19:20:52 GMT",29353,12,71,packCircle,3.1898
CLd6aGu3nBTdWBXkwhUo,packCircle16,60,"Mon, 11 Mar 2024 19:22:10 GMT","Mon, 11 Mar 2024 19:22:19 GMT",9839,19,60,packCircle,-3.0000
CLd6aGu3nBTdWBXkwhUo,packCircle19,50,"Mon, 11 Mar 2024 19:21:48 GMT","Mon, 11 Mar 2024 19:22:10 GMT",21415,18,45,packCircle,2.3576
CLd6aGu3nBTdWBXkwhUo,packCircle20,80,"Mon, 11 Mar 2024 19:21:24 GMT","Mon, 11 Mar 2024 19:21:40 GMT",15135,16,73,packCircle,2.8329
OGuBkf7A7Sa5pXg6GT39,barChart1,50,"Mon, 11 Mar 2024 21:22:31 GMT","Mon, 11 Mar 2024 21:22:37 GMT",5152,36,56,barChart,2.6147
OGuBkf7A7Sa5pXg6GT39,barChart3,65,"Mon, 11 Mar 2024 21:23:06 GMT","Mon, 11 Mar 2024 21:23:15 GMT",8248,40,43,barChart,4.4676
OGuBkf7A7Sa5pXg6GT39,barChart5,15,"Mon, 11 Mar 2024 21:21:58 GMT","Mon, 11 Mar 2024 21:22:06 GMT",8336,32,80,barChart,6.0251
OGuBkf7A7Sa5pXg6GT39,barChart10,40,"Mon, 11 Mar 2024 21:22:47 GMT","Mon, 11 Mar 2024 21:23:06 GMT",19621,39,67,barChart,4.7616
OGuBkf7A7Sa5pXg6GT39,barChart12,20,"Mon, 11 Mar 2024 21:22:41 GMT","Mon, 11 Mar 2024 21:22:47 GMT",6069,38,71,barChart,5.6760
OGuBkf7A7Sa5pXg6GT39,barChart13,55,"Mon, 11 Mar 2024 21:22:37 GMT","Mon, 11 Mar 2024 21:22:41 GMT",4007,37,47,barChart,3.0224
OGuBkf7A7Sa5pXg6GT39,barChart16,40,"Mon, 11 Mar 2024 21:22:06 GMT","Mon, 11 Mar 2024 21:22:17 GMT",10805,33,60,barChart,4.3309
OGuBkf7A7Sa5pXg6GT39,barChart17,15,"Mon, 11 Mar 2024 21:22:17 GMT","Mon, 11 Mar 2024 21:22:27 GMT",9867,34,82,barChart,6.0688
OGuBkf7A7Sa5pXg6GT39,barChart18,70,"Mon, 11 Mar 2024 21:22:27 GMT","Mon, 11 Mar 2024 21:22:31 GMT",4540,35,33,barChart,5.2143
OGuBkf7A7Sa5pXg6GT39,barChart20,25,"Mon, 11 Mar 2024 21:23:15 GMT","Mon, 11 Mar 2024 21:23:20 GMT",5829,41,73,barChart,5.5887
OGuBkf7A7Sa5pXg6GT39,bubbleChart2,30,"Mon, 11 Mar 2024 21:21:27 GMT","Mon, 11 Mar 2024 21:21:32 GMT",4238,27,71,bubbleChart,5.3619
OGuBkf7A7Sa5pXg6GT39,bubbleChart3,50,"Mon, 11 Mar 2024 21:21:06 GMT","Mon, 11 Mar 2024 21:21:21 GMT",14912,25,43,bubbleChart,2.8329
OGuBkf7A7Sa5pXg6GT39,bubbleChart4,60,"Mon, 11 Mar 2024 21:20:40 GMT","Mon, 11 Mar 2024 21:20:50 GMT",10599,23,28,bubbleChart,5.0056
OGuBkf7A7Sa5pXg6GT39,bubbleChart7,15,"Mon, 11 Mar 2024 21:21:35 GMT","Mon, 11 Mar 2024 21:21:44 GMT",8750,29,50,bubbleChart,5.1344
OGuBkf7A7Sa5pXg6GT39,bubbleChart8,35,"Mon, 11 Mar 2024 21:20:50 GMT","Mon, 11 Mar 2024 21:21:06 GMT",15813,24,60,bubbleChart,4.6511
OGuBkf7A7Sa5pXg6GT39,bubbleChart9,20,"Mon, 11 Mar 2024 21:21:32 GMT","Mon, 11 Mar 2024 21:21:35 GMT",3610,28,40,bubbleChart,4.3309
OGuBkf7A7Sa5pXg6GT39,bubbleChart15,25,"Mon, 11 Mar 2024 21:21:50 GMT","Mon, 11 Mar 2024 21:21:58 GMT",7722,31,56,bubbleChart,4.9600
OGuBkf7A7Sa5pXg6GT39,bubbleChart16,60,"Mon, 11 Mar 2024 21:21:21 GMT","Mon, 11 Mar 2024 21:21:27 GMT",6473,26,60,bubbleChart,-3.0000
OGuBkf7A7Sa5pXg6GT39,bubbleChart18,60,"Mon, 11 Mar 2024 21:21:44 GMT","Mon, 11 Mar 2024 21:21:50 GMT",5890,30,33,bubbleChart,4.7616
OGuBkf7A7Sa5pXg6GT39,bubbleChart19,15,"Mon, 11 Mar 2024 21:20:31 GMT","Mon, 11 Mar 2024 21:20:40 GMT",8477,22,45,bubbleChart,4.9129
OGuBkf7A7Sa5pXg6GT39,stackedbarChart1,80,"Mon, 11 Mar 2024 21:20:16 GMT","Mon, 11 Mar 2024 21:20:24 GMT",8237,20,56,stackedbarChart,4.5925
OGuBkf7A7Sa5pXg6GT39,stackedbarChart2,35,"Mon, 11 Mar 2024 21:19:38 GMT","Mon, 11 Mar 2024 21:19:53 GMT",15261,16,71,stackedbarChart,5.1749
OGuBkf7A7Sa5pXg6GT39,stackedbarChart3,50,"Mon, 11 Mar 2024 21:19:23 GMT","Mon, 11 Mar 2024 21:19:29 GMT",5999,14,43,stackedbarChart,2.8329
OGuBkf7A7Sa5pXg6GT39,stackedbarChart4,70,"Mon, 11 Mar 2024 21:19:53 GMT","Mon, 11 Mar 2024 21:20:00 GMT",7066,17,28,stackedbarChart,5.3966
OGuBkf7A7Sa5pXg6GT39,stackedbarChart5,15,"Mon, 11 Mar 2024 21:19:29 GMT","Mon, 11 Mar 2024 21:19:38 GMT",8973,15,80,stackedbarChart,6.0251
OGuBkf7A7Sa5pXg6GT39,stackedbarChart11,5,"Mon, 11 Mar 2024 21:19:05 GMT","Mon, 11 Mar 2024 21:19:17 GMT",11873,12,78,stackedbarChart,6.1923
OGuBkf7A7Sa5pXg6GT39,stackedbarChart12,5,"Mon, 11 Mar 2024 21:19:17 GMT","Mon, 11 Mar 2024 21:19:23 GMT",5303,13,71,stackedbarChart,6.0471
OGuBkf7A7Sa5pXg6GT39,stackedbarChart14,50,"Mon, 11 Mar 2024 21:20:10 GMT","Mon, 11 Mar 2024 21:20:16 GMT",6000,19,64,stackedbarChart,3.8202
OGuBkf7A7Sa5pXg6GT39,stackedbarChart19,60,"Mon, 11 Mar 2024 21:20:00 GMT","Mon, 11 Mar 2024 21:20:10 GMT",10249,18,45,stackedbarChart,3.9189
OGuBkf7A7Sa5pXg6GT39,stackedbarChart20,55,"Mon, 11 Mar 2024 21:20:25 GMT","Mon, 11 Mar 2024 21:20:31 GMT",6530,21,73,stackedbarChart,4.1799
OGuBkf7A7Sa5pXg6GT39,packCircle1,50,"Mon, 11 Mar 2024 21:17:49 GMT","Mon, 11 Mar 2024 21:18:01 GMT",12237,5,56,packCircle,2.6147
OGuBkf7A7Sa5pXg6GT39,packCircle2,40,"Mon, 11 Mar 2024 21:17:36 GMT","Mon, 11 Mar 2024 21:17:49 GMT",13135,4,71,packCircle,4.9600
